ID,SMILES,BBB,Nodes,Edges
1854,c1(S(Nc2c(c(C)no2)C)(=O)=O)ccc(N)cc1,1,18,38
1855,Nc2c1CCCCc1nc3ccccc23 ,1,15,34
1856,FC(Br)C(F)(F)F ,1,7,12
1857,c1cc(ccc1CCCC(OC(C)(C)C)=O)N(CCCl)CCCl,1,23,46
1858,CC34CCC1C(CCC2=CC(=O)CCC12C)C3CCC4O ,1,21,48
1859,Cn2c(=O)n(C)c1nc[nH]c1c2=O ,1,13,28
1860,CCCC(C)C1(CC)C(=O)NC(=S)NC1=O ,1,16,32
1861,S=C(NC1CCCCC1)N2CCC(CC2)c3c[nH]cn3 ,1,20,44
1862,S=P(N1CC1)(N2CC2)N3CC3 ,1,11,26
1863,CC3CC1=C(CCC(=O)C1)C4CCC2(C)C(CCC2(O)C#C)C34 ,1,23,52
1864,CN3C(CNC(=O)c1ccsc1)CN=C(c2ccccc2F)c4ccccc34 ,1,28,62
1865,CNC(NCCSCc1csc(N=C(N)N)n1)=NC#N ,1,20,40
1866,Cc1ccccc1 ,1,7,14
1867,C(Cl)(Cl)Cl,1,4,6
1868,c1ccc2c(c1)N(c1c(S2)ccc(c1)C(F)(F)F)CCCN(C)C,1,24,52
1869,COc2cc(Cc1cnc(N)nc1N)cc(OC)c2OC ,1,21,44
1870,NC1C2CN(CC12)c4nc3n(cc(C(O)=O)c(=O)c3cc4F)c5ccc(F)cc5F ,1,30,68
1871,CN(C1CCCCC1N2CCCC2)C(=O)Cc3ccc(Cl)c(Cl)c3 ,1,24,52
1872,NC(N)=O ,1,4,6
1873,Nc1ncnc2n(cnc12)C3OC(CO)C(O)C3O ,1,19,42
1874,c1c(nccc1)CCNC,1,10,20
1875,c1c(nccc1)CCN(C)C,1,11,22
1876,n1c(scc1)CCN,1,8,16
1877,Nc2ccn(C1CCC(CO)O1)c(=O)n2 ,1,15,32
1878,C1CCN(CC1)Cc4cccc(OCCCNc3nc2ccccc2s3)c4 ,1,27,60
1879,[Br-].C[N+]12CCC(CC1)C(C2)OC(=O)C(O)(c3ccccc3)c4ccccc4 ,0,27,58
1880,[Br-].CC(C)[N+](C)(CCOC(=O)C2c1ccccc1Oc3ccccc23)C(C)C ,0,28,58
1881,[Br-].CN(C)C(=O)Oc1ccc[n+](C)c1 ,1,14,26
1882,[N+]1(C2CC(OC(C(c3ccccc3)CO)=O)CC1CC2)(C(C)C)C,0,24,52
1883,[NH]C(CC(C)C(N(C(C)(C)C)C(N)(C)N)(C)C)c1c(c(c[nH+][o+]1)C)[O-],1,25,50
1884,C([N+](C)(C)C)C(OC(N)=O)C,0,11,20
1885,C(=O)N1c2c(NCC1CNc1ccc(cc1)C(NC(CCC(=O)[O-])C([O-])=O)=O)nc(nc2O)N,1,34,72
1886,C(S([O-])(=O)=O)CS,0,7,12
1887,C1(C(C(C(I)[C-](C1I)NC(C)=O)C(=O)O)I)NC(C)=O,0,20,40
1888,c1(c(cccc1)Br)C[N+](CC)(C)C,0,13,26
1889,c1(c(oc(c1C)C(N(C(C)(N)C)C(N)(C)C)(C)C)C)C.C[NH+]O.[OH-],1,24,44
1890,Cc2cn(C1CC(N=[N+]=[N-])C(CO)O1)c(=O)[nH]c2=O ,1,19,40
